"13","15","18","19","20","21","23","24","38","39","40","43","44","45","46","48"
"14.37857"," 0.00000","13.21768","14.16110","13.63108","13.03392","14.03774","14.03382","12.95325","13.61350","13.49516","12.52157","14.31713","13.27899","13.46893","12.91593"
"12.02564","13.65806","13.03629","14.00065","13.67801","14.11597","14.01953","13.65983","13.64690","13.59108","14.19542"," 0.00000","13.67620","14.11222","13.16234","13.54565"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.44011"," 0.00000"," 0.00000"," 0.00000"
"14.41064","14.51314","13.47330","13.42624","14.67344","12.99952"," 0.00000","14.46731","14.04235","13.51708"," 0.00000","14.05938","13.53905","13.58365","14.04587"," 0.00000"
"15.00631","14.56080","14.70430","14.55528","15.39053","13.99865","14.65603","15.37802","14.89565","15.32587","14.72143","14.92123","15.39138","14.33648","13.85320","13.83871"
" 0.00000"," 0.00000"," 0.00000"," 0.00000","13.30708","13.04817","11.97227","12.66988","13.23698","13.06643"," 0.00000","12.69983","12.03440","11.81153","11.90010"," 0.00000"
"15.12126","16.04402","15.24372","16.25335","16.29556","15.90591","15.87059","16.02649","16.05842","16.20933","16.11218","15.81588","16.02904","15.92225","16.29511","15.85399"
"15.46861","15.21878","14.23246","15.17068"," 0.00000","15.48978","15.33841","14.77748","15.54633","15.92835","12.35983","12.89124","15.54959"," 0.00000","15.35960","15.42290"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.12550"," 0.00000"," 0.00000","13.51517"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.76079"," 0.00000"
"13.69010","13.32964","13.65467","14.60721","14.52462","14.26493","13.25607","13.98258","14.45776","13.93288","13.94250","13.75286","14.66153","13.14530","14.43373","13.84796"
" 0.00000","12.50554","12.89799","12.61396"," 0.00000"," 0.00000"," 0.00000","12.18026","12.53466","14.23885"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.83553"
" 0.00000"," 0.00000"," 0.00000"," 0.00000","12.04508","12.40666","12.27588"," 0.00000","12.25889"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"14.76600","14.79942","13.90954","14.79935","14.27460","14.89436","15.01142","15.31402","14.82508","15.00540","13.89848","14.92802","14.91096","15.09763","14.69350","14.98425"
"15.80308","16.55256","16.22375","16.52881","16.61066","15.71165","16.58041","16.66984","15.88278","16.58988","16.37420","16.56268","16.35398","16.42948","15.78976","16.49863"
"12.31016","14.03097","13.79306","13.61030","13.84152","14.15313","14.27754","13.62691","13.75885","13.66959","12.86466","13.87669","13.57658","14.41066","14.29790","13.88153"
" 0.00000","13.30605","13.01773","13.59495","14.31186"," 0.00000","13.27311","13.54594","13.67624"," 0.00000","13.27830","13.50917","13.57306","13.29256","13.32521","13.45112"
"14.48409","12.94579","14.57690","14.26891","13.50277","14.13307","14.28991"," 0.00000","12.90569","12.78523","12.34896","14.54923","13.45307","13.57771","14.00985","13.44931"
"14.52926","15.10331","14.87271","15.21850","14.46898","15.35733","15.34113","14.84109","14.23206","15.03645","14.68979","15.70071","14.98449","14.72219","14.88802","14.90527"
"15.40489","13.54750","14.99786","14.70858","14.65973","14.76392","14.36358","15.05677","15.32161","14.88007","14.53790","13.96614","15.09766","14.64415","14.07526","14.36472"
"13.68313"," 0.00000","13.66873"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.94305"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.98666"," 0.00000"," 0.00000"," 0.00000"
"15.34275","14.57681","15.16888","15.68074","15.29374","15.85713","15.42393","15.59840","15.60829","15.48193","15.22143","15.47612","15.55810","15.58424","14.77377","15.62519"
"13.20039","14.45742","14.07725","13.95414","13.91148","14.39126","14.20248","14.80126","14.21683","13.89354","13.72669","14.93406","14.05679","12.93098","13.67159","14.18251"
"12.99391","12.87466"," 0.00000"," 0.00000"," 0.00000","12.87620","12.92621"," 0.00000","12.82919"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.73271","13.03257"," 0.00000"
" 0.00000","12.92809"," 0.00000","13.67166","12.64616","12.87389","12.93524","13.08051","12.43805","12.83976"," 0.00000"," 0.00000","12.90410"," 0.00000","13.76601","12.75925"
"13.81298","13.72659","12.42046"," 0.00000","14.91117"," 0.00000","13.29195","14.34471","14.59051","13.49178"," 0.00000","12.96661","13.72714","13.71906","13.63203","13.02845"
"15.44960","15.29904","15.24071","15.27257","15.60558","15.31568","14.95887","15.05448","15.55525","15.31254","14.65354","14.85773","14.87000","14.63996","15.20963","14.89890"
"13.91981","14.05068","13.58483","14.48067","14.00293","12.41430","14.21619","13.90805","14.05524","14.59488","12.32614","13.07050","14.03272","12.41730","14.22465","14.07617"
"14.00282","14.06510","13.91481","13.85636","15.13591","14.45819","13.91617","14.88451","14.66910","14.83151","14.49415","14.76659","14.17279","14.65059","14.04305","14.33886"
" 0.00000","12.62983"," 0.00000","13.82336","14.06322"," 0.00000","13.77160","12.73878","12.65717","12.56592","14.02716","13.74483","12.65143","13.89630","12.62492","13.62546"
"13.98634","13.82629","13.51798","14.52035","13.85591","13.23233","14.60789","13.73532","14.38659","14.00410","14.17725","13.23515","14.36315","13.93609","15.57026","14.08283"
