"","61","63","65","66","68","69","71","72","86","87","88","91","92","93","94","96"
"Lman2l","6.214345","5.740681","6.259080","5.888899","5.791774","5.928109","5.913104","5.862999","6.350012","6.246112","6.008147","6.344561","6.223268","6.162809","6.132667","6.391642"
"Cnnm4","4.554415","3.926813","4.505071","4.068576","3.928647","4.269855","4.227570","4.161264","4.827575","4.694722","4.280030","4.822963","4.749344","4.626791","4.458796","4.609241"
"Cnnm3","5.376612","4.769680","5.226438","4.655378","4.598206","4.989611","5.046963","4.884321","5.424249","5.411289","5.211872","5.396826","5.542242","5.317516","5.443580","5.447286"
"Ankrd23","-0.5804139","-1.6954579","-2.2069568","-2.4557620","-1.3629101","-1.6644481","-1.7807933","-1.6072660","-1.6888604","-2.2271974","-1.4974539","-1.5769815","-1.4634309","-0.8542803","-2.5227335","-2.1031570"
"Gm42417","-1.15435160","-1.69545794","-1.02237230","-2.16254444","-1.36291014","-1.03973842","-1.51862088","-0.74322967","-0.09233425","-1.56832111","-0.99496705","-0.53486349","-0.95896707","-1.01446599","-0.72459917","-0.71520482"
"Ankrd39","1.765694","2.195884","1.833726","1.877408","1.810036","2.037337","2.072366","1.923690","1.705307","1.913745","1.961936","1.525892","1.946328","1.650724","1.857277","1.697645"
"Sema4c","4.168737","3.934688","4.032598","3.658754","3.435782","4.095682","3.998102","3.847287","4.297802","3.983817","4.055170","4.034828","4.179725","4.242002","4.523332","4.500882"
"D430040D24Rik"," 0.049089304"," 0.559839831"," 0.061758329"," 0.224310814"," 0.026213165","-0.175760809"," 0.141391445"," 0.306501109"," 0.001135035","-0.377263904"," 0.510006212","-0.271782203","-0.401067601"," 0.106091251"," 0.051465897","-0.201438986"
"Fam178b","-0.9366738","-1.9812870","-1.5788248","-1.7106449","-1.6045371","-1.1268203","-1.7807933","-1.9382953","-1.5062408","-1.5683211","-1.8344769","-2.6650962","-1.1401673","-0.9321511","-1.3077128","-0.9371489"
"Cox5b","6.070450","7.032749","6.230607","7.041811","7.230347","6.272933","6.749705","6.562362","5.518157","6.197727","5.833417","5.684859","5.735481","5.682530","5.708351","5.427041"
"Actr1b","8.060696","7.869270","8.001563","7.878280","7.884023","7.932286","7.989808","7.968462","7.910884","8.140297","8.070892","7.928941","8.004533","7.971404","7.950347","7.905033"
"X4933424G06Rik","2.721455","2.360822","2.837714","2.410714","2.366057","2.518259","2.276114","2.937984","2.808807","2.896422","2.901958","2.728423","2.946642","2.832241","2.934954","2.497405"
"Zap70","2.732086","2.932403","2.944914","3.019856","3.074318","2.574546","2.823049","2.667015","2.817399","2.914276","2.645461","2.715484","2.969189","2.637096","2.118299","2.884360"
"Tmem131","6.614088","6.121990","6.571405","6.053208","5.997343","6.256360","6.386473","6.132309","7.052924","6.589045","6.575749","7.005904","6.862509","6.634368","6.667303","7.055646"
"Vwa3b","3.815872","3.655399","3.983149","3.740841","3.760130","3.721783","3.914567","3.463119","4.262056","4.161266","3.684896","4.345954","3.849887","3.898321","3.624394","4.179894"
"Cnga3","-2.1217739","-0.9139558","-1.4183407","-1.3670434","-1.2557519","-0.8061879","-1.2968445","-0.9156491","-1.5946630","-2.2271974","-1.3545003","-1.7576310","-1.7278019","-1.6410523","-2.1109165","-1.1995559"
"Inpp4a","7.281829","6.779411","7.218640","6.896163","6.763404","6.975564","6.961897","6.942206","7.550331","7.309069","7.247054","7.562696","7.477894","7.359462","7.345469","7.585022"
"Coa5","6.123396","5.919964","6.191489","5.895883","5.917307","6.057793","5.898450","5.843687","6.155347","6.131854","6.111833","6.163475","6.156069","6.121247","6.083371","6.189588"
"Unc50","5.293822","6.043448","5.445683","6.066534","6.105565","5.704374","5.846322","5.745766","5.338799","5.476835","5.553030","5.367487","5.471945","5.321716","5.379278","5.307679"
"Mgat4a","5.574180","5.173992","5.629091","5.321550","5.119920","5.434714","5.324679","5.360205","5.832976","5.757959","5.508125","5.856750","5.673328","5.720402","5.609045","5.876366"
